CSID,CaseMasterID,csdate,cstype,PolicePersonID
6843,7763,14-07-2026 00:00,C,900
6844,7764,23-02-2026 16:30,A,964
6845,7765,03-04-2023 04:01,A,991
6846,7766,11-02-2025 12:15,A,818
6847,7767,31-07-2022 12:25,A,1104
6848,7768,04-01-2024 06:20,A,1485
6849,7769,10-07-2026 10:22,A,1471
6850,7770,10-07-2024 15:29,A,802
6851,7771,18-11-2025 06:38,A,1001
6852,7772,24-05-2022 18:20,A,892
6853,7773,31-10-2024 08:46,C,1163
6854,7774,24-08-2025 02:04,A,713
6855,7775,22-10-2023 14:00,A,862
6856,7776,26-06-2022 13:09,A,931
6857,7777,24-08-2023 03:06,B,1425
6858,7778,18-10-2025 17:18,C,1279
6859,7779,05-12-2025 01:23,A,751
6860,7780,07-04-2025 01:47,A,1299
6861,7781,19-04-2026 08:40,C,720
6862,7782,05-06-2024 14:14,A,889
6863,7783,07-02-2025 22:33,B,859
6864,7784,03-06-2024 05:40,A,932
6865,7785,03-07-2023 09:34,A,903
6866,7786,06-10-2024 00:30,A,1447
6867,7787,23-09-2022 14:54,A,996
6868,7788,27-06-2023 21:04,A,858
6869,7789,18-10-2025 05:31,A,1047
6870,7790,30-04-2021 12:20,A,767
6871,7791,24-08-2023 23:46,A,804
6872,7792,10-02-2023 00:23,A,899
6873,7793,10-12-2025 19:19,A,788
6874,7794,15-01-2024 04:27,A,1618
6875,7795,15-07-2024 00:28,A,852
6876,7796,06-07-2025 10:02,A,685
6877,7797,10-12-2025 06:42,B,728
6878,7798,18-07-2026 20:17,C,791
6879,7799,27-01-2022 03:27,A,907
6880,7801,11-07-2026 00:00,C,1157
6881,7802,09-07-2025 13:53,A,1525
6882,7804,21-06-2026 17:30,A,853
6883,7805,07-10-2025 00:16,A,729
6884,7806,03-08-2024 12:06,A,978
6885,7807,20-07-2026 00:00,A,1230
6886,7809,28-04-2023 10:35,A,1113
6887,7810,17-10-2021 23:41,A,923
6888,7811,06-02-2024 13:53,B,791
6889,7812,04-12-2022 18:08,C,697
6890,7813,20-05-2024 00:41,A,1307
6891,7814,14-12-2025 22:26,A,790
6892,7815,11-04-2022 05:45,A,1251
6893,7816,30-04-2025 22:15,A,974
6894,7817,14-09-2025 01:20,A,1624
6895,7819,19-03-2026 06:29,C,1124
6896,7821,16-07-2026 00:00,A,1705
6897,7822,18-07-2025 05:21,B,1082
6898,7824,18-02-2026 02:07,A,688
6899,7825,27-02-2024 10:20,A,942
6900,7826,23-11-2024 22:34,A,1110
6901,7827,19-08-2021 07:05,A,797
6902,7828,11-11-2025 00:16,A,1463
6903,7829,04-02-2025 17:57,B,1357
6904,7830,30-07-2023 03:53,C,933
6905,7831,05-03-2024 09:52,A,862
6906,7832,19-08-2023 22:21,C,1129
6907,7833,31-07-2022 11:38,A,791
6908,7834,28-06-2025 11:36,A,772
6909,7835,04-09-2025 02:06,A,1429
6910,7836,17-11-2021 14:37,A,1196
6911,7837,15-10-2023 14:26,B,974
6912,7838,13-05-2025 08:20,B,1300
6913,7839,29-09-2023 18:57,A,1430
6914,7840,26-09-2023 16:36,A,882
6915,7841,01-05-2025 11:42,A,703
6916,7842,10-02-2024 06:12,A,1046
6917,7843,02-08-2022 00:58,A,1493
6918,7844,12-02-2022 14:27,A,885
6919,7845,01-02-2024 18:56,A,741
6920,7846,11-09-2022 23:14,A,923
6921,7848,19-07-2025 03:47,A,1461
6922,7850,16-07-2021 23:53,A,1176
6923,7852,11-02-2025 19:08,A,1543
6924,7853,18-05-2024 10:44,A,914
6925,7854,03-02-2023 07:13,A,883
6926,7855,18-03-2021 23:34,A,1108
6927,7856,16-04-2022 11:46,B,897
6928,7857,03-04-2024 17:55,A,907
6929,7858,22-06-2021 08:49,A,869
6930,7859,19-10-2023 14:25,B,930
6931,7860,23-03-2026 00:41,A,1230
6932,7861,15-06-2022 18:39,A,687
6933,7862,06-05-2024 10:29,A,853
6934,7863,05-09-2023 01:28,A,1369
6935,7864,10-11-2024 05:47,A,1107
6936,7865,17-05-2021 09:41,A,795
6937,7866,13-03-2024 14:53,A,688
6938,7867,05-04-2024 23:16,A,878
6939,7868,20-05-2024 20:58,A,1120
6940,7869,20-11-2021 20:45,A,859
6941,7870,17-03-2021 14:51,A,1332
6942,7871,03-01-2024 16:54,A,994
6943,7872,26-07-2023 07:59,A,1154
6944,7873,21-01-2025 17:04,A,1437
6945,7874,08-06-2025 09:52,A,1137
6946,7875,24-04-2023 22:13,C,1043
6947,7876,29-08-2024 20:42,A,888
6948,7877,07-03-2025 12:06,A,1178
6949,7878,06-05-2021 00:41,A,898
6950,7879,06-11-2023 05:09,A,1075
6951,7880,20-08-2024 22:32,A,969
6952,7881,29-12-2024 18:37,A,994
6953,7882,11-01-2024 17:21,A,1363
6954,7883,17-04-2023 04:59,A,961
6955,7884,05-09-2021 05:29,A,769
6956,7886,08-12-2025 03:18,A,1207
6957,7887,01-12-2025 19:44,A,1334
6958,7888,17-10-2022 15:31,A,876
6959,7889,29-11-2025 19:21,C,1390
6960,7890,30-03-2025 11:44,A,1201
6961,7891,23-04-2026 01:58,A,900
6962,7892,03-04-2026 03:30,A,1206
6963,7894,06-02-2023 11:36,C,1009
6964,7895,15-03-2024 12:07,A,974
6965,7897,27-01-2024 19:05,B,1321
6966,7898,29-10-2024 23:48,A,955
6967,7899,28-08-2021 12:06,B,1205
6968,7900,07-01-2025 04:58,A,1415
6969,7901,01-07-2025 11:24,A,1386
6970,7902,07-07-2025 17:44,A,825
6971,7904,16-11-2023 11:20,A,771
6972,7905,01-02-2022 01:08,A,826
6973,7906,26-06-2022 15:31,C,1299
6974,7908,13-04-2025 21:19,A,1075
6975,7910,22-06-2025 06:36,A,1081
6976,7912,26-04-2023 21:52,A,914
6977,7913,11-09-2022 05:44,A,911
6978,7914,13-03-2024 04:27,A,1081
6979,7916,20-08-2025 05:09,A,1156
6980,7917,17-02-2024 11:21,A,1168
6981,7918,21-12-2021 13:41,A,1163
6982,7919,28-03-2026 02:21,A,1126
6983,7920,05-12-2021 01:13,A,1008
6984,7921,20-07-2022 19:30,A,791
6985,7923,04-03-2026 12:11,A,956
6986,7924,09-12-2025 21:52,B,1296
6987,7925,06-01-2023 20:54,A,1502
6988,7926,04-10-2022 12:50,A,1042
6989,7927,01-02-2024 03:00,A,1502
6990,7928,26-10-2022 05:58,A,793
6991,7929,18-07-2026 00:00,C,781
6992,7930,19-05-2023 14:47,A,1138
6993,7932,15-11-2022 19:35,B,1088
6994,7933,23-11-2021 17:34,C,836
6995,7934,23-01-2026 01:25,A,1114
6996,7935,10-04-2021 22:42,A,732
6997,7936,05-06-2024 02:10,C,904
6998,7937,20-08-2024 17:03,B,1179
6999,7938,24-03-2023 18:20,A,1321
7000,7939,31-10-2022 08:31,A,1369
7001,7940,14-03-2025 13:52,B,929
7002,7941,12-04-2025 14:09,A,959
7003,7942,17-08-2025 10:11,A,1001
7004,7943,17-05-2025 08:30,A,1623
7005,7944,25-08-2025 17:16,A,992
7006,7945,21-10-2024 08:26,A,834
7007,7946,29-12-2025 14:49,C,861
7008,7947,07-02-2026 16:32,A,927
7009,7948,16-07-2026 00:00,B,1058
7010,7949,22-04-2025 16:50,A,1600
7011,7950,13-11-2024 21:46,C,1015
7012,7951,01-09-2023 14:01,A,875
7013,7952,21-09-2024 15:04,A,874
7014,7953,02-03-2026 22:25,C,1080
7015,7954,28-01-2025 06:04,A,762
7016,7956,22-03-2026 18:53,A,792
7017,7957,09-04-2026 04:29,A,765
7018,7959,14-05-2025 08:08,A,807
7019,7960,22-01-2025 07:23,A,728
7020,7961,09-04-2026 18:38,C,1177
7021,7962,06-03-2023 17:43,A,737
7022,7963,23-08-2024 22:07,A,1579
7023,7964,13-04-2026 23:43,A,904
7024,7965,06-03-2025 03:23,A,856
7025,7966,21-07-2025 20:06,C,1607
7026,7967,23-04-2025 07:27,A,1471
7027,7968,26-01-2026 23:28,B,1153
7028,7971,29-05-2022 09:26,A,1113
7029,7972,03-07-2025 10:04,A,1461
7030,7973,20-10-2024 18:59,A,1580
7031,7974,02-12-2023 01:52,A,973
7032,7975,14-11-2021 05:00,B,903
7033,7977,01-11-2025 21:18,A,907
7034,7978,28-02-2022 21:48,A,1389
7035,7979,04-12-2025 02:00,A,695
7036,7980,26-11-2025 15:23,A,1063
7037,7981,19-10-2024 21:55,A,1179
7038,7982,19-05-2025 19:27,A,792
7039,7983,26-04-2024 09:16,A,1557
7040,7984,04-03-2022 12:42,A,1108
7041,7985,24-11-2022 01:18,A,1295
7042,7986,07-03-2022 03:22,A,810
7043,7988,30-01-2026 21:54,A,792
7044,7990,06-02-2024 06:15,A,806
7045,7991,18-06-2023 14:50,A,1459
7046,7992,31-10-2021 12:47,A,793
7047,7993,09-05-2025 12:49,A,887
7048,7994,14-12-2021 10:21,A,731
7049,7995,08-09-2025 19:42,A,955
7050,7996,28-02-2025 16:19,C,1116
7051,7997,17-01-2026 19:02,A,933
7052,7998,14-07-2026 00:00,C,1497
7053,7999,07-07-2022 01:43,A,1339
7054,8000,09-11-2024 19:36,A,1388
7055,8001,30-09-2021 05:16,A,1330
7056,8002,10-12-2025 23:37,A,713
7057,8003,20-10-2021 03:05,A,1376
7058,8004,18-06-2025 22:55,A,1496
7059,8005,28-12-2025 08:26,C,793
7060,8006,15-10-2025 23:20,A,692
7061,8007,03-06-2026 05:04,A,1105
7062,8008,20-07-2023 21:13,A,898
7063,8009,07-12-2021 14:46,A,1055
7064,8010,07-03-2025 17:00,A,929
7065,8011,20-05-2025 04:42,A,826
7066,8012,25-12-2022 15:42,A,852
7067,8014,22-07-2022 10:18,A,798
7068,8015,30-11-2024 18:33,A,1151
7069,8016,29-01-2024 19:09,A,929
7070,8017,25-04-2024 09:30,A,1422
7071,8018,11-10-2025 09:24,A,887
7072,8019,28-11-2021 18:15,A,1141
7073,8020,20-05-2025 08:43,A,1180
7074,8021,12-12-2025 05:05,A,1009
7075,8022,04-06-2021 17:03,B,1250
7076,8023,21-03-2023 04:39,A,957
7077,8025,25-06-2025 19:58,A,691
7078,8027,05-05-2025 19:29,C,1031
7079,8028,20-11-2022 16:16,A,1374
7080,8030,30-04-2025 02:15,A,1170
7081,8031,29-04-2022 04:46,A,896
7082,8032,30-09-2021 00:44,A,960
7083,8033,27-10-2024 13:11,A,886
7084,8034,26-09-2024 22:37,A,993
7085,8035,12-02-2022 07:33,A,1246
7086,8036,06-06-2026 16:18,B,1076
7087,8037,17-10-2022 07:27,C,860
7088,8038,10-09-2022 02:23,A,751
7089,8040,19-05-2023 12:08,A,860
7090,8041,17-07-2021 01:51,A,1298
7091,8043,02-02-2026 10:39,A,1250
7092,8044,21-06-2024 10:14,A,1104
7093,8045,17-01-2026 20:59,A,697
7094,8046,26-08-2025 01:13,A,1003
7095,8047,18-11-2024 20:45,C,905
7096,8048,08-06-2025 13:40,A,843
7097,8049,28-12-2021 13:12,A,767
7098,8051,08-05-2024 03:08,A,956
7099,8052,05-07-2025 05:35,A,1079
7100,8054,25-11-2025 01:57,A,1622
7101,8055,09-12-2021 11:39,A,732
7102,8056,28-12-2022 12:24,A,686
7103,8057,01-03-2025 02:33,A,923
7104,8058,02-07-2023 17:43,A,828
7105,8059,31-12-2025 21:33,A,1155
7106,8060,09-06-2025 13:37,A,955
7107,8061,08-10-2025 08:24,C,1507
7108,8062,24-01-2022 16:56,A,1146
7109,8063,04-10-2024 14:56,A,1053
7110,8064,10-01-2022 01:15,A,1378
7111,8066,05-07-2023 19:34,C,1004
7112,8067,24-01-2023 14:05,A,1095
7113,8068,17-09-2023 13:24,A,1030
7114,8069,22-05-2025 04:50,A,1132
7115,8070,03-06-2026 04:27,A,865
7116,8071,11-11-2022 10:11,A,1012
7117,8072,31-05-2023 00:46,A,890
7118,8073,29-03-2026 16:58,A,793
7119,8074,03-12-2023 02:47,A,955
7120,8075,30-10-2022 21:34,A,890
7121,8076,02-01-2024 20:45,B,761
7122,8077,14-12-2025 10:57,B,872
7123,8078,11-07-2025 14:31,A,1154
7124,8080,07-05-2024 01:03,B,902
7125,8081,11-08-2024 18:30,A,930
7126,8082,23-12-2024 04:49,A,915
7127,8083,18-08-2021 05:35,A,792
7128,8084,17-02-2022 14:59,A,1156
7129,8085,29-03-2025 23:09,A,892
7130,8086,25-04-2024 09:58,A,1184
7131,8087,15-03-2026 07:37,C,1151
7132,8088,30-10-2025 14:41,A,756
7133,8089,16-02-2026 17:34,C,1198
7134,8090,31-12-2021 18:26,A,809
7135,8091,29-08-2022 14:14,A,741
7136,8092,06-12-2025 10:24,A,1005
7137,8093,14-01-2026 08:47,A,885
7138,8094,08-07-2026 23:14,C,1296
7139,8095,17-03-2023 22:10,A,1028
7140,8096,04-10-2025 10:22,B,874
7141,8097,06-12-2024 21:54,A,1449
7142,8098,12-12-2022 07:43,A,792
7143,8099,29-12-2025 08:10,A,1089
7144,8100,07-12-2024 15:26,C,955
7145,8101,11-04-2021 02:08,C,908
7146,8102,14-06-2022 07:36,A,883
7147,8103,20-04-2022 07:46,A,922
7148,8104,12-01-2024 17:14,A,1075
7149,8105,04-08-2025 17:39,A,1224
7150,8106,11-10-2022 02:02,A,1142
7151,8108,16-06-2025 03:23,A,1075
7152,8109,15-09-2024 10:25,A,864
7153,8110,28-08-2024 20:28,A,793
7154,8111,14-11-2025 14:04,A,1001
7155,8112,12-09-2023 19:23,A,915
7156,8113,22-03-2023 18:42,A,1240
7157,8114,16-05-2022 19:36,C,931
7158,8115,17-08-2025 00:57,B,1193
7159,8116,02-08-2024 12:08,A,933
7160,8117,25-10-2025 02:28,A,888
7161,8118,21-08-2021 09:57,C,1390
7162,8120,11-09-2025 19:22,A,998
7163,8121,22-05-2024 11:09,A,898
7164,8122,26-01-2022 21:49,A,865
7165,8123,19-12-2023 02:25,A,903
7166,8124,26-03-2024 02:39,A,695
7167,8125,23-05-2021 09:45,A,931
7168,8126,04-10-2023 01:51,C,727
7169,8127,11-05-2026 21:08,A,962
7170,8128,13-04-2022 14:12,A,875
7171,8129,01-07-2023 17:09,A,938
7172,8130,06-08-2022 21:54,A,958
7173,8131,18-07-2026 00:00,C,920
7174,8132,22-03-2025 05:37,A,901
7175,8134,01-01-2024 13:14,A,1160
7176,8135,29-06-2025 08:05,A,945
7177,8136,05-12-2021 02:52,C,865
7178,8138,09-03-2024 05:22,A,979
7179,8139,14-12-2024 18:36,C,790
7180,8140,25-12-2025 19:58,A,792
7181,8141,01-06-2025 20:15,A,813
7182,8142,30-04-2025 19:05,A,1135
7183,8143,22-10-2024 09:47,C,1137
7184,8144,13-09-2025 02:12,A,1137
7185,8145,22-08-2025 21:39,A,739
7186,8146,09-01-2024 13:05,A,900
7187,8147,07-10-2024 09:52,A,747
7188,8148,27-03-2023 05:39,A,1073
7189,8149,26-06-2021 22:13,A,1013
7190,8150,27-05-2024 18:54,A,1401
7191,8152,03-01-2025 05:39,A,942
7192,8153,07-09-2023 16:45,A,1652
7193,8154,02-10-2025 21:26,C,824
7194,8155,21-07-2021 18:06,A,692
7195,8156,31-01-2026 01:32,A,768
7196,8157,26-09-2025 17:46,A,886
7197,8158,06-09-2023 14:09,C,1661
7198,8160,27-06-2022 15:03,A,1068
7199,8161,07-08-2024 22:56,A,956
7200,8162,14-01-2023 06:44,C,1364
7201,8163,20-08-2024 16:50,A,1071
7202,8164,06-09-2022 03:15,A,890
7203,8165,29-09-2025 00:48,A,727
7204,8166,13-06-2023 13:01,A,1207
7205,8167,12-01-2022 16:30,A,784
7206,8168,06-05-2023 11:48,A,695
7207,8169,25-02-2025 20:29,A,1105
7208,8171,07-08-2024 06:07,A,961
7209,8172,10-04-2023 21:31,B,1004
7210,8173,10-02-2023 02:41,A,1154
7211,8174,08-05-2021 22:48,A,1151
7212,8175,28-10-2024 00:12,A,865
7213,8176,08-11-2025 13:25,A,905
7214,8177,17-06-2025 19:38,A,845
7215,8178,02-09-2023 19:55,A,1357
7216,8179,27-09-2025 22:08,A,1075
7217,8180,25-03-2025 14:03,A,851
7218,8181,05-05-2024 00:50,A,1168
7219,8182,14-07-2022 02:17,A,790
7220,8183,18-03-2025 09:13,A,794
7221,8185,17-11-2024 12:21,A,1004
7222,8186,13-11-2024 17:44,A,1176
7223,8187,18-01-2025 19:56,A,1312
7224,8188,04-11-2023 18:31,B,1026
7225,8189,17-02-2023 10:58,A,1055
7226,8190,25-03-2026 10:47,A,803
7227,8191,08-06-2024 03:13,A,997
7228,8192,21-07-2024 06:58,A,863
7229,8193,18-07-2024 05:49,A,844
7230,8194,04-08-2023 17:45,A,708
7231,8196,17-07-2026 00:00,A,768
7232,8197,03-08-2025 22:15,A,961
7233,8198,27-03-2025 11:33,A,1087
7234,8199,21-07-2024 13:47,A,882
7235,8200,20-09-2023 08:06,A,1162
7236,8201,12-07-2021 12:14,A,1364
7237,8203,18-07-2026 00:00,C,1092
7238,8204,07-05-2022 11:32,A,1491
7239,8205,19-06-2026 03:47,A,1028
7240,8206,24-02-2026 02:23,A,1012
7241,8207,10-10-2024 06:44,A,1020
7242,8208,15-02-2025 02:26,A,774
7243,8209,28-02-2025 00:55,A,759
7244,8210,04-09-2025 02:05,A,933
7245,8211,11-03-2024 10:21,A,1139
7246,8212,01-06-2023 08:24,A,771
7247,8213,13-11-2023 07:24,C,1179
7248,8214,10-05-2024 07:31,A,915
7249,8216,31-01-2023 09:56,A,1106
7250,8217,01-05-2022 10:17,A,892
7251,8218,05-12-2024 13:01,A,1177
7252,8219,14-09-2021 00:54,A,1230
7253,8220,06-11-2021 04:09,C,1331
7254,8221,25-08-2024 07:33,A,1002
7255,8223,19-07-2024 04:44,A,1094
7256,8224,03-11-2024 23:49,A,858
7257,8225,17-01-2025 16:14,A,764
7258,8226,25-09-2024 01:37,A,903
7259,8231,15-10-2021 18:12,A,857
7260,8232,07-11-2024 19:36,B,1411
7261,8233,11-03-2024 11:02,A,1624
7262,8234,22-04-2021 08:54,A,898
7263,8235,03-04-2026 16:40,A,792
7264,8236,31-07-2025 15:52,C,836
7265,8238,22-04-2023 13:11,A,773
7266,8239,27-06-2021 10:45,A,743
7267,8240,20-08-2025 05:38,A,903
7268,8241,14-06-2024 19:47,A,1107
7269,8242,05-08-2024 02:47,A,894
7270,8243,14-11-2024 22:22,A,1704
7271,8244,09-12-2023 00:07,A,904
7272,8245,03-09-2023 23:56,B,965
7273,8246,10-11-2023 14:37,A,1115
7274,8247,04-06-2021 10:37,A,1344
7275,8248,01-12-2021 22:13,A,1471
7276,8249,28-04-2022 05:27,A,976
7277,8250,23-10-2024 02:43,A,794
7278,8251,12-07-2026 00:00,A,1405
7279,8252,31-05-2023 22:39,A,1121
7280,8253,30-08-2022 02:47,C,1356
7281,8254,11-07-2025 08:55,A,1377
7282,8255,10-11-2025 02:44,A,976
7283,8257,10-11-2024 22:57,A,953
7284,8258,18-07-2025 11:49,B,1418
7285,8259,10-09-2025 17:12,A,1044
7286,8260,10-03-2026 22:22,A,904
7287,8261,13-02-2025 18:35,A,1378
7288,8262,07-06-2023 10:24,A,1498
7289,8263,19-07-2026 00:00,A,1189
7290,8264,15-08-2024 23:04,A,1202
7291,8265,15-06-2026 14:02,B,1082
7292,8266,04-06-2024 23:59,A,701
7293,8267,17-02-2021 18:07,A,1384
7294,8268,11-02-2024 12:16,C,879
7295,8269,22-08-2025 20:05,A,725
7296,8270,02-01-2025 18:29,C,857
7297,8271,12-12-2022 05:46,A,931
7298,8272,17-03-2021 21:33,A,977
7299,8273,11-12-2024 05:15,A,932
7300,8274,10-05-2024 17:43,A,932
7301,8275,02-01-2025 01:30,A,1133
7302,8276,07-01-2024 07:11,A,804
7303,8277,09-11-2025 05:05,C,1204
7304,8278,26-05-2025 15:36,A,865
7305,8279,16-12-2025 13:42,A,995
7306,8281,18-07-2025 11:58,C,1383
7307,8283,22-08-2024 17:13,A,960
7308,8284,10-03-2024 21:33,B,1205
7309,8285,04-03-2022 22:00,A,1358
7310,8286,06-07-2023 23:37,A,1502
7311,8288,13-03-2025 14:02,A,946
7312,8289,24-12-2021 16:48,C,1030
7313,8290,12-10-2021 22:48,A,1062
7314,8291,12-05-2021 01:31,A,898
7315,8292,02-12-2021 16:15,A,968
7316,8293,04-05-2022 22:27,A,950
7317,8294,11-05-2025 17:28,C,893
7318,8295,14-10-2021 01:54,A,1201
7319,8296,06-02-2022 21:55,A,912
7320,8298,10-05-2024 13:30,A,793
7321,8299,02-08-2021 08:05,A,1388
7322,8300,26-12-2022 18:17,A,962
7323,8301,06-11-2021 11:00,A,1093
7324,8302,05-11-2024 04:03,A,862
7325,8303,22-01-2023 05:25,A,1165
7326,8304,07-12-2023 23:24,C,1082
7327,8305,21-05-2023 08:22,A,974
7328,8306,16-12-2023 07:00,C,1005
7329,8307,28-05-2022 14:48,A,792
7330,8308,16-10-2025 10:05,A,1089
7331,8309,25-04-2026 04:41,A,1263
7332,8310,06-10-2023 03:08,A,903
7333,8311,13-01-2026 06:30,A,1357
7334,8312,26-11-2024 23:51,A,804
7335,8313,11-08-2023 06:25,A,689
7336,8314,29-05-2022 13:14,A,1105
7337,8315,13-12-2024 04:09,A,1004
7338,8317,17-06-2026 16:14,A,932
7339,8318,05-01-2022 07:31,A,953
7340,8319,25-11-2023 03:02,A,1313
7341,8320,14-07-2024 22:30,A,934
7342,8321,23-11-2024 18:19,A,1146
7343,8322,15-07-2025 06:47,A,1294
7344,8323,17-07-2026 00:00,A,897
7345,8324,29-08-2024 20:34,A,1216
7346,8325,11-06-2025 02:08,A,1161
7347,8326,18-01-2026 17:40,A,811
7348,8327,31-12-2021 16:51,C,1621
7349,8329,06-04-2023 21:43,A,861
7350,8330,29-06-2026 17:01,C,904
7351,8331,24-08-2025 22:22,A,1250
7352,8333,02-04-2024 11:31,A,755
7353,8334,30-03-2026 07:29,A,1007
7354,8335,09-02-2025 04:40,A,1051
7355,8337,12-04-2022 19:27,B,1394
7356,8338,01-06-2023 04:33,A,927
7357,8339,24-08-2025 18:02,A,878
7358,8340,25-10-2023 21:43,A,906
7359,8341,13-09-2025 21:13,A,888
7360,8342,11-02-2025 19:32,A,880
7361,8344,02-08-2023 21:26,A,925
7362,8345,30-12-2023 23:01,B,1248
7363,8346,08-05-2026 12:27,A,914
7364,8347,01-03-2022 20:42,A,943
7365,8349,23-12-2021 14:14,A,1426
7366,8350,30-01-2023 18:36,A,854
7367,8351,11-02-2025 17:37,A,880
7368,8352,07-04-2022 07:33,A,1170
7369,8353,13-07-2026 00:00,A,805
7370,8354,12-06-2026 12:15,C,1124
7371,8355,23-03-2025 18:43,A,1369
7372,8356,26-07-2022 19:18,A,898
7373,8357,18-03-2025 18:22,A,796
7374,8359,22-09-2025 21:41,A,792
7375,8360,17-03-2026 15:03,A,995
7376,8361,05-11-2021 02:01,A,852
7377,8362,05-12-2023 14:13,A,1078
7378,8363,11-10-2025 05:22,A,1429
7379,8364,08-01-2025 14:13,B,862
7380,8365,07-09-2022 16:28,A,1129
7381,8366,08-03-2021 19:04,A,1046
7382,8367,18-08-2024 03:02,A,996
7383,8368,31-05-2023 16:27,A,835
7384,8369,30-05-2024 06:54,A,930
7385,8370,15-10-2025 09:59,A,1674
7386,8371,06-08-2023 22:12,C,864
7387,8372,24-06-2021 19:23,A,1611
7388,8373,26-11-2024 19:42,A,799
7389,8375,04-07-2023 15:06,A,1140
7390,8376,05-08-2025 21:23,B,933
7391,8377,24-05-2025 09:22,A,971
7392,8378,14-04-2023 18:53,A,959
7393,8380,09-05-2025 15:50,A,823
7394,8381,08-10-2025 17:56,A,943
7395,8382,16-06-2022 22:20,A,889
7396,8383,19-05-2021 12:27,A,1360
7397,8384,07-04-2024 02:35,A,1105
7398,8385,13-11-2022 14:28,A,986
7399,8386,04-09-2021 17:32,A,924
7400,8387,15-09-2023 11:02,C,1388
7401,8388,27-07-2025 16:20,A,907
7402,8389,26-08-2022 10:03,A,924
7403,8390,26-06-2023 16:55,B,995
7404,8391,26-03-2026 05:16,C,1205
7405,8392,23-01-2022 07:22,C,1115
7406,8393,08-10-2023 03:11,A,779
7407,8394,31-01-2023 12:02,A,919
7408,8395,21-01-2025 01:13,A,913
7409,8396,23-05-2026 13:39,C,1000
7410,8397,20-03-2022 01:13,A,894
7411,8398,14-12-2022 14:17,A,926
7412,8399,06-07-2025 23:56,A,779
7413,8400,11-11-2024 05:11,C,923
7414,8401,14-07-2023 23:36,C,1171
7415,8402,07-07-2026 11:35,A,961
7416,8405,17-03-2021 20:36,A,996
7417,8406,18-11-2025 09:07,A,853
7418,8407,30-09-2025 07:13,A,1497
7419,8408,07-04-2026 22:42,C,961
7420,8409,20-02-2026 07:32,A,1001
7421,8410,26-11-2025 00:49,A,875
7422,8411,18-07-2021 06:50,A,1299
7423,8412,29-07-2023 02:11,A,1314
7424,8413,19-12-2025 14:06,A,963
7425,8414,29-09-2022 23:58,A,851
7426,8415,23-05-2026 19:36,A,907
7427,8416,04-08-2021 23:23,A,745
7428,8417,09-01-2026 10:07,B,907
7429,8418,28-12-2023 07:53,A,995
7430,8419,22-03-2025 02:32,A,1089
7431,8421,23-06-2021 17:00,A,902
7432,8422,09-03-2026 04:38,B,924
7433,8423,08-12-2022 17:58,A,688
7434,8424,06-08-2022 03:38,A,835
7435,8425,28-06-2026 18:14,A,1159
7436,8426,07-11-2023 18:22,A,747
7437,8427,06-08-2024 01:36,A,1000
7438,8428,24-10-2022 06:30,A,1015
7439,8429,24-11-2025 17:22,C,961
7440,8430,24-02-2023 14:16,A,906
7441,8431,08-06-2026 03:04,A,1016
7442,8432,07-12-2022 23:02,A,919
7443,8433,04-10-2021 12:37,A,729
7444,8434,18-07-2024 02:10,A,790
7445,8435,23-08-2024 13:03,C,1204
7446,8436,06-12-2024 04:55,C,911
7447,8437,19-08-2022 19:54,A,1047
7448,8438,20-10-2022 11:37,C,1389
7449,8440,18-12-2023 15:37,A,1058
7450,8441,19-07-2026 00:00,C,1507
7451,8442,30-09-2025 21:44,A,1254
7452,8443,16-04-2024 03:54,A,1117
7453,8444,24-10-2024 18:48,A,904
7454,8445,22-10-2023 01:18,A,706
7455,8446,16-11-2021 02:04,A,801
7456,8447,28-03-2023 00:33,B,694
7457,8448,08-04-2022 08:49,A,888
7458,8449,14-05-2025 08:16,A,904
7459,8450,23-10-2023 17:44,A,997
7460,8451,21-05-2025 01:51,A,1254
7461,8452,26-08-2025 08:27,A,960
7462,8453,07-04-2025 12:00,A,853
7463,8454,01-03-2025 16:02,A,730
7464,8456,02-12-2025 10:25,A,1578
7465,8457,12-02-2023 07:43,A,1176
7466,8458,11-02-2026 20:02,A,1132
7467,8459,10-11-2024 19:17,A,1384
7468,8460,12-05-2026 09:39,A,1498
7469,8461,05-07-2023 20:28,A,762
7470,8462,22-09-2021 20:34,A,760
7471,8463,17-01-2026 12:38,A,1006
7472,8464,10-06-2023 03:25,A,697
7473,8465,13-08-2024 16:40,A,893
7474,8466,21-09-2024 12:56,A,1152
7475,8467,06-07-2022 00:08,A,872
7476,8468,23-01-2022 02:07,A,904
7477,8469,13-04-2023 23:34,A,817
7478,8472,09-01-2026 16:08,C,796
7479,8473,11-05-2025 12:56,A,1254
7480,8474,18-03-2024 13:30,A,898
7481,8475,11-04-2025 11:24,A,877
7482,8476,05-12-2021 09:02,A,868
7483,8478,22-05-2025 11:52,A,950
7484,8479,19-07-2025 04:20,A,787
7485,8480,14-06-2023 06:21,A,791
7486,8481,28-11-2024 00:33,C,771
7487,8482,23-09-2023 16:53,A,721
7488,8485,23-01-2024 05:06,A,903
7489,8486,22-12-2021 01:21,A,795
7490,8487,17-07-2024 23:57,A,1044
7491,8488,31-07-2025 03:32,A,792
7492,8489,24-01-2025 13:01,A,1174
7493,8490,15-08-2024 21:09,C,1086
