ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
10195,9342,1,2024-11-20 00:00:00,16,5,79,752,19,14144,1,0
10196,9342,1,2024-11-17 00:00:00,16,5,79,745,19,14145,0,0
10197,9342,1,2024-11-21 00:00:00,16,5,79,752,19,14146,1,0
10198,9343,1,2024-12-28 00:00:00,16,26,129,1151,98,14147,1,0
10199,9344,1,2025-01-05 00:00:00,16,26,128,1138,101,14148,1,0
10200,9344,1,2024-12-22 00:00:00,16,26,128,1137,101,14149,0,0
10201,9345,1,2025-05-19 00:00:00,16,16,8,68,62,14150,1,0
10202,9351,1,2024-04-08 00:00:00,16,10,29,343,40,14156,1,0
10203,9352,1,2023-05-26 00:00:00,16,3,104,958,11,14157,1,0
10204,9353,1,2024-08-25 09:47:40,16,11,101,932,42,14158,1,0
10205,9356,1,2023-07-22 00:00:00,16,15,148,1289,59,14161,1,0
10206,9358,2,2024-08-14 00:00:00,16,13,123,1108,50,14162,1,0
10207,9358,1,2024-08-14 00:00:00,16,13,123,1106,53,14163,1,0
10208,9358,1,2024-08-14 00:00:00,16,13,123,1108,50,14164,1,0
10209,9358,1,2024-08-14 00:00:00,16,13,123,1107,50,14165,1,0
10210,9358,1,2024-08-14 00:00:00,16,13,123,1105,50,14166,1,0
10211,9358,2,2024-08-14 00:00:00,16,13,123,1105,50,14167,1,0
10212,9358,1,2024-08-14 00:00:00,16,12,27,319,50,14168,1,0
10213,9358,1,2024-08-14 00:00:00,16,13,123,1107,50,14169,1,0
10214,9360,1,2021-11-06 00:00:00,16,26,126,1120,97,14170,1,0
10215,9361,1,2023-03-13 00:00:00,16,8,185,1568,66,14172,1,0
10216,9361,2,2023-03-14 00:00:00,16,17,111,1011,66,14173,1,0
10217,9361,1,2023-03-18 00:00:00,16,17,111,1013,66,14174,0,0
10218,9361,1,2023-03-13 00:00:00,16,17,111,1012,66,14175,1,0
10219,9361,1,2023-05-09 00:00:00,16,17,111,1011,66,14179,1,0
10220,9361,2,2023-03-16 00:00:00,16,17,111,1010,66,14180,1,0
10221,9362,1,2024-04-08 02:50:34,16,22,92,860,82,14181,1,0
10222,9363,1,2024-11-29 00:00:00,16,26,130,1164,98,14182,1,0
10223,9363,1,2024-12-02 00:00:00,16,26,130,1157,98,14183,1,1
10224,9364,1,2023-10-11 00:00:00,16,11,97,902,40,14185,1,0
10225,9364,1,2023-10-07 00:00:00,16,17,198,1679,40,14186,1,0
10226,9364,1,2023-10-09 00:00:00,16,11,97,907,40,14187,1,0
10227,9365,1,2023-05-21 00:00:00,16,15,100,923,58,14188,1,0
10228,9366,2,2025-10-02 07:32:33,16,23,162,1392,88,14189,1,0
10229,9367,1,2022-05-13 00:00:00,16,5,79,751,20,14191,1,0
10230,9368,1,2022-03-31 00:00:00,16,13,18,200,84,14192,0,0
10231,9369,1,2023-01-30 00:55:54,16,3,106,973,11,14193,1,0
10232,9370,1,2024-09-14 00:00:00,16,3,104,956,12,14194,0,1
10233,9370,1,2024-09-15 00:00:00,16,3,104,963,12,14195,1,0
10234,9370,1,2024-09-14 00:00:00,16,3,104,958,12,14196,1,0
10235,9370,1,2024-10-08 00:00:00,16,3,104,961,12,14197,1,0
10236,9371,1,2025-02-17 00:00:00,16,6,159,1374,26,14198,1,0
10237,9371,1,2025-02-17 00:00:00,16,6,159,1375,25,14199,1,0
10238,9371,1,2025-02-17 00:00:00,16,6,159,1377,26,14200,1,0
10239,9373,1,2023-10-12 00:00:00,16,25,143,1252,96,14202,1,0
10240,9374,1,2022-12-28 00:00:00,16,21,153,1331,81,14204,1,0
10241,9375,2,2023-02-05 00:00:00,16,30,20,224,99,14205,1,0
10242,9376,1,2022-07-27 00:00:00,16,2,134,1185,8,14206,1,0
10243,9376,1,2022-07-27 00:00:00,16,2,134,1186,8,14207,1,0
10244,9377,1,2023-12-31 00:00:00,16,29,6,42,105,14208,1,0
10245,9379,1,2021-05-23 00:00:00,16,22,91,854,83,14209,1,0
10246,9382,1,2024-04-03 00:00:00,16,22,88,827,83,14212,1,1
10247,9383,1,2024-05-19 00:00:00,16,13,119,1066,51,14213,1,0
10248,9384,1,2021-11-23 00:00:00,16,3,106,974,12,14214,0,0
10249,9385,2,2023-06-26 00:00:00,16,3,108,988,10,14215,1,0
10250,9386,2,2022-05-09 00:00:00,16,26,133,1179,98,14216,1,0
10251,9388,1,2025-12-20 00:00:00,16,1,20,221,38,14218,1,0
10252,9389,1,2022-02-26 00:00:00,16,5,85,797,21,14220,1,0
10253,9389,1,2022-03-09 00:00:00,16,5,85,797,119,14221,1,0
10254,9390,1,2022-08-20 00:00:00,16,1,174,1474,2,14223,1,0
10255,9391,2,2026-06-02 00:00:00,16,26,126,1123,99,14224,1,0
10256,9392,1,2021-03-08 00:00:00,16,11,96,891,41,14225,1,0
10257,9393,2,2025-07-11 00:00:00,16,27,170,1449,105,14226,1,0
10258,9394,1,2021-09-10 00:00:00,16,22,93,862,84,14231,1,0
10259,9395,1,2022-05-28 00:00:00,16,11,58,587,88,14236,1,0
10260,9396,2,2021-04-19 00:00:00,16,17,111,1009,66,14237,1,0
10261,9397,1,2024-11-25 00:00:00,16,11,96,896,40,14238,1,0
10262,9397,1,2024-11-20 00:00:00,16,11,96,890,40,14240,1,0
10263,9399,1,2023-10-22 00:00:00,16,12,138,1210,47,14243,1,0
10264,9401,1,2022-12-18 00:00:00,16,5,84,791,23,14244,1,0
10265,9402,1,2023-04-20 00:00:00,16,11,101,932,41,14246,1,0
10266,9402,1,2023-04-08 00:00:00,16,11,101,932,41,14247,1,0
10267,9403,1,2024-05-06 00:00:00,16,11,98,911,44,14248,1,0
10268,9403,2,2024-05-06 00:00:00,16,11,98,910,41,14249,1,0
10269,9403,1,2024-05-29 00:00:00,16,11,98,909,41,14250,1,0
10270,9403,1,2024-05-05 00:00:00,16,11,98,910,41,14251,1,0
10271,9404,1,2022-04-20 00:00:00,16,9,182,1541,35,14252,0,0
10272,9405,1,2026-07-17 00:00:00,16,9,182,1542,34,14253,1,0
10273,9406,1,2021-10-27 00:00:00,16,3,109,992,11,14254,1,0
10274,9407,1,2021-10-31 00:00:00,16,11,96,897,40,14255,1,0
10275,9408,1,2023-12-01 00:00:00,16,25,143,1248,95,14256,1,0
10276,9409,1,2024-08-29 00:00:00,16,2,137,1207,6,14257,1,0
10277,9412,1,2023-03-29 08:14:40,16,22,92,856,82,14260,1,0
10278,9414,1,2022-07-23 00:00:00,16,27,172,1464,104,14261,1,0
10279,9415,1,2024-11-23 00:00:00,16,13,72,680,96,14262,1,0
10280,9416,1,2024-12-07 00:00:00,16,29,156,1355,110,14263,1,0
10281,9417,1,2024-07-04 00:00:00,16,3,105,964,11,14264,1,0
10282,9418,2,2024-04-02 00:00:00,16,5,82,781,20,14265,1,0
10283,9418,1,2024-04-03 00:00:00,16,9,91,853,20,14266,1,0
10284,9420,1,2022-10-02 00:00:00,16,25,143,1253,96,14269,1,0
10285,9420,1,2022-10-05 00:00:00,16,25,143,1248,95,14271,0,0
10286,9420,2,2022-10-11 00:00:00,16,25,143,1247,96,14272,1,0
10287,9421,1,2025-03-09 00:00:00,16,18,188,1589,71,14274,1,0
10288,9422,1,2026-07-15 00:00:00,16,31,201,1705,116,14275,1,0
10289,9424,1,2025-06-27 00:00:00,16,23,163,1402,89,14277,1,0
10290,9424,1,2025-06-20 00:00:00,16,23,163,1401,89,14278,1,0
10291,9425,1,2024-09-07 00:00:00,16,22,86,804,82,14279,1,0
10292,9425,1,2024-08-10 00:00:00,16,22,86,804,82,14280,1,0
10293,9425,1,2024-08-07 00:00:00,16,22,86,800,82,14281,1,0
10294,9426,1,2024-11-18 00:00:00,16,17,113,1027,64,14282,1,0
10295,9428,1,2022-07-30 00:00:00,16,11,99,918,44,14284,1,0
10296,9428,1,2022-08-06 00:00:00,16,11,99,919,40,14285,1,0
10297,9429,1,2024-11-01 00:00:00,16,11,96,891,41,14286,1,0
10298,9429,1,2024-11-01 00:00:00,16,11,96,891,41,14287,1,0
10299,9429,1,2024-11-01 00:00:00,16,11,96,890,41,14289,1,0
10300,9429,1,2024-11-01 00:00:00,16,11,96,889,41,14290,1,0
10301,9430,1,2024-11-11 03:26:54,16,13,123,1106,51,14291,1,0
10302,9432,1,2022-07-09 00:00:00,16,30,199,1684,112,14293,1,0
10303,9432,1,2022-07-13 00:00:00,16,30,199,1684,112,14294,1,0
10304,9433,1,2025-09-04 03:54:16,16,11,97,903,45,14295,1,0
10305,9434,2,2025-06-10 00:00:00,16,5,73,685,21,14296,1,0
10306,9435,1,2024-05-11 00:00:00,16,23,163,1402,88,14297,1,0
10307,9436,1,2022-01-08 00:00:00,16,11,101,929,40,14298,1,0
10308,9436,1,2022-01-11 00:00:00,16,1,188,1592,40,14300,1,0
10309,9436,1,2022-01-11 00:00:00,16,11,101,933,40,14301,1,0
10310,9437,1,2024-08-17 00:00:00,16,13,123,1106,51,14302,1,0
10311,9438,1,2021-07-05 04:42:14,16,26,129,1152,101,14303,1,0
10312,9441,2,2022-06-07 00:00:00,16,11,101,932,41,14304,1,0
10313,9441,1,2022-06-07 00:00:00,16,11,101,930,41,14305,1,0
10314,9442,1,2026-06-11 00:00:00,16,19,190,1610,73,14307,1,0
10315,9443,1,2021-11-12 23:02:40,16,13,119,1065,50,14308,1,0
10316,9447,1,2024-12-22 00:00:00,16,11,96,887,41,14310,1,1
10317,9447,1,2024-12-21 00:00:00,16,11,96,887,41,14311,1,0
10318,9448,1,2025-07-16 00:00:00,16,6,161,1387,27,14312,1,0
10319,9450,1,2024-08-19 00:00:00,16,11,95,886,42,14314,0,0
10320,9452,1,2024-02-12 00:00:00,16,26,130,1156,98,14316,1,0
10321,9453,1,2023-01-27 00:00:00,16,5,77,731,21,14317,1,0
10322,9454,2,2021-02-17 00:00:00,16,3,104,962,12,14318,1,0
10323,9454,2,2021-03-13 00:00:00,16,3,104,956,11,14319,1,0
10324,9454,1,2021-02-16 00:00:00,16,3,104,958,11,14320,1,0
10325,9455,1,2022-06-29 00:00:00,16,11,95,878,40,14321,1,0
10326,9457,1,2024-06-22 00:00:00,16,12,140,1227,48,14323,1,0
10327,9458,1,2025-04-04 00:00:00,16,22,86,805,84,14324,1,0
10328,9460,1,2026-03-20 00:00:00,16,12,141,1232,48,14326,1,0
10329,9461,2,2025-02-06 00:00:00,16,1,15,158,117,14328,1,0
10330,9461,1,2025-02-06 00:00:00,16,31,201,1704,117,14329,1,0
10331,9461,1,2025-02-06 00:00:00,16,31,201,1702,117,14330,1,0
10332,9461,1,2025-02-06 00:00:00,16,31,201,1698,117,14331,1,0
10333,9461,1,2025-02-06 00:00:00,16,31,201,1704,117,14332,1,0
10334,9461,1,2025-02-06 00:00:00,16,13,132,1175,50,14333,1,0
10335,9461,1,2025-02-06 00:00:00,16,31,201,1704,115,14334,1,0
10336,9463,1,2026-02-06 00:00:00,16,13,102,934,10,14336,1,0
10337,9464,1,2023-08-24 00:00:00,16,5,78,744,21,14337,1,0
10338,9465,1,2026-04-20 03:56:16,16,11,96,888,41,14338,1,0
10339,9466,1,2025-02-04 00:00:00,16,11,96,894,41,14339,1,0
10340,9468,1,2025-11-18 00:00:00,16,2,134,1182,5,14342,1,0
10341,9469,1,2021-06-30 00:00:00,16,3,106,978,12,14343,1,0
10342,9469,1,2021-06-20 00:00:00,16,3,106,976,12,14344,1,0
10343,9469,1,2021-06-13 00:00:00,16,3,106,975,12,14348,1,0
10344,9472,1,2023-07-15 00:00:00,16,22,91,851,83,14351,1,0
10345,9474,2,2024-05-26 00:00:00,16,17,113,1025,64,14353,1,0
10346,9474,2,2024-05-22 00:00:00,16,17,113,1029,64,14354,1,0
10347,9474,1,2024-05-20 00:00:00,16,17,113,1027,66,14355,1,0
10348,9475,1,2024-06-30 00:00:00,16,17,111,1008,64,14356,1,0
10349,9476,1,2025-06-18 00:00:00,16,27,170,1446,103,14357,1,0
10350,9477,1,2025-04-09 00:00:00,16,29,156,1351,109,14358,1,0
10351,9479,1,2026-02-14 00:00:00,16,15,83,788,49,14360,1,0
10352,9479,1,2026-03-21 00:00:00,16,13,120,1078,49,14363,1,0
10353,9479,1,2026-02-15 00:00:00,16,13,120,1073,49,14364,1,0
10354,9480,1,2025-12-08 00:00:00,16,5,77,724,20,14365,1,0
10355,9480,1,2025-12-08 00:00:00,16,5,77,730,20,14367,1,0
10356,9482,1,2024-10-26 00:00:00,16,11,99,920,42,14369,1,0
10357,9483,1,2023-09-26 12:27:38,16,6,161,1386,26,14370,0,0
10358,9484,1,2025-11-06 14:23:17,16,13,119,1064,51,14371,1,1
10359,9485,1,2024-03-15 00:00:00,16,7,19,206,113,14372,1,0
10360,9486,1,2025-11-18 00:00:00,16,11,96,887,41,14373,1,0
10361,9487,1,2025-01-29 00:00:00,16,3,109,992,14,14374,1,0
10362,9490,2,2026-02-10 00:00:00,16,3,106,978,14,14376,1,0
10363,9491,1,2022-06-17 00:00:00,16,5,84,793,121,14377,1,0
10364,9491,2,2022-06-06 23:50:24,16,6,75,703,121,14378,1,0
10365,9492,1,2023-02-09 08:55:31,16,13,123,1105,50,14379,0,0
10366,9493,1,2026-05-24 03:22:45,16,22,88,828,82,14380,1,0
10367,9493,1,2026-05-24 03:22:45,16,22,88,820,82,14381,1,0
10368,9493,1,2026-05-24 03:22:45,16,22,88,823,82,14382,1,0
10369,9493,1,2026-05-24 03:22:45,16,31,136,1200,82,14383,1,0
10370,9493,2,2026-05-24 03:22:45,16,22,88,822,82,14384,1,0
10371,9493,1,2026-05-24 03:22:45,16,22,88,826,82,14385,1,0
10372,9493,1,2026-05-24 03:22:45,16,22,88,820,82,14386,1,0
10373,9493,1,2026-05-24 03:22:45,16,22,88,825,82,14388,1,0
10374,9494,1,2022-03-07 00:00:00,16,11,96,894,40,14389,1,0
10375,9495,1,2022-12-01 00:00:00,16,13,124,1109,51,14390,1,0
10376,9496,1,2022-02-09 00:00:00,16,11,124,1110,84,14391,1,0
10377,9498,1,2026-02-04 00:00:00,16,11,96,897,41,14393,1,0
10378,9498,1,2026-02-10 00:00:00,16,11,96,887,41,14394,1,0
10379,9499,1,2024-06-24 00:00:00,16,26,127,1132,97,14395,1,0
10380,9499,1,2024-06-24 00:00:00,16,26,127,1129,97,14396,1,1
10381,9500,2,2025-10-30 00:00:00,16,26,126,1119,97,14397,1,0
10382,9501,1,2024-09-16 00:00:00,16,26,129,1155,97,14398,1,0
10383,9503,1,2024-05-30 00:00:00,16,14,135,1196,55,14400,1,0
10384,9504,1,2024-02-04 00:00:00,16,19,190,1609,75,14401,1,0
10385,9506,1,2022-08-22 00:00:00,16,6,161,1385,26,14403,1,0
10386,9507,2,2026-02-15 00:00:00,16,11,101,929,40,14404,1,0
10387,9508,1,2026-02-24 17:16:12,16,6,159,1377,26,14405,1,0
10388,9508,2,2026-02-24 17:16:12,16,6,159,1376,26,14406,1,0
10389,9510,1,2024-09-25 00:00:00,16,26,130,1161,99,14408,1,0
10390,9511,1,2026-05-21 00:00:00,16,3,104,958,11,14409,1,0
10391,9512,1,2024-10-30 00:00:00,16,5,79,746,21,14410,1,0
10392,9514,1,2023-10-11 00:00:00,16,13,122,1094,50,14411,1,0
10393,9515,1,2024-01-07 00:00:00,16,22,92,860,82,14412,1,0
10394,9519,1,2025-04-10 00:00:00,16,26,129,1145,99,14415,1,0
10395,9519,1,2025-05-05 00:00:00,16,26,129,1152,99,14416,1,0
10396,9520,1,2025-06-23 00:47:56,16,3,103,944,12,14418,1,0
10397,9522,1,2026-07-13 00:00:00,16,13,120,1074,54,14419,1,0
10398,9523,1,2026-06-09 00:00:00,16,24,195,1653,93,14420,1,0
10399,9523,1,2026-07-12 00:00:00,16,24,195,1652,93,14421,1,0
10400,9523,1,2026-06-06 00:00:00,16,24,195,1656,92,14422,1,0
10401,9523,1,2026-06-03 00:00:00,16,24,195,1655,92,14423,1,0
10402,9523,1,2026-06-10 00:00:00,16,31,108,987,93,14424,1,0
10403,9524,1,2025-06-23 00:00:00,16,3,106,976,12,14425,1,0
10404,9525,1,2025-05-16 13:17:29,16,13,125,1113,49,14426,1,0
10405,9527,1,2025-07-13 00:00:00,16,13,120,1073,50,14428,1,0
10406,9528,1,2021-01-31 00:00:00,16,13,120,1082,50,14429,1,0
10407,9530,1,2022-04-08 00:00:00,16,11,97,899,41,14431,1,0
10408,9531,1,2021-01-08 00:00:00,16,30,199,1682,112,14432,1,0
10409,9533,1,2025-12-07 00:00:00,16,5,78,739,20,14434,1,0
10410,9533,2,2025-12-28 00:00:00,16,7,125,1113,20,14435,1,0
10411,9533,1,2025-12-10 00:00:00,16,5,78,734,20,14436,1,0
10412,9534,1,2021-04-26 00:00:00,16,5,74,694,23,14437,1,0
10413,9535,2,2023-12-29 00:00:00,16,22,157,1361,20,14438,1,0
10414,9537,1,2022-11-02 03:53:51,16,11,97,901,41,14439,1,0
10415,9538,1,2022-12-24 00:00:00,16,15,149,1297,59,14440,1,1
10416,9539,2,2025-10-07 00:00:00,16,17,110,998,66,14441,1,0
10417,9540,1,2025-04-26 00:00:00,16,26,129,1148,97,14442,1,0
10418,9541,1,2025-09-15 00:00:00,16,26,131,1171,98,14443,1,0
10419,9542,1,2022-01-28 18:38:16,16,17,110,1004,64,14444,1,0
10420,9543,1,2024-05-25 00:00:00,16,19,190,1614,74,14445,1,1
10421,9545,1,2024-01-21 00:00:00,16,25,143,1248,95,14447,1,0
10422,9546,1,2022-03-19 00:00:00,16,2,135,1188,4,14448,1,0
10423,9546,1,2022-03-22 00:00:00,16,2,135,1188,5,14450,1,0
10424,9546,1,2022-03-21 00:00:00,16,2,135,1192,4,14451,1,0
10425,9546,1,2022-03-20 00:00:00,16,2,135,1197,4,14452,1,0
10426,9547,2,2022-12-19 00:00:00,16,12,141,1230,48,14453,1,0
10427,9548,2,2026-02-14 00:00:00,16,3,106,979,14,14454,1,0
10428,9549,1,2023-05-15 00:00:00,16,23,165,1412,88,14455,0,0
10429,9551,1,2023-12-05 00:00:00,16,5,80,759,21,14456,1,0
10430,9551,1,2023-11-28 00:00:00,16,5,80,759,21,14457,1,0
10431,9551,1,2023-12-24 00:00:00,16,5,80,761,21,14458,1,0
10432,9551,1,2023-11-29 00:00:00,16,5,80,763,21,14459,1,0
10433,9551,1,2023-11-26 00:00:00,16,5,80,756,21,14460,1,0
10434,9552,1,2023-09-08 00:00:00,16,11,97,899,41,14461,1,0
10435,9552,2,2023-09-16 00:00:00,16,11,97,899,41,14462,1,0
10436,9553,1,2022-09-24 00:00:00,16,17,110,1004,64,14463,1,0
10437,9554,1,2024-12-22 00:00:00,16,22,87,817,82,14464,0,0
10438,9555,1,2025-06-18 00:00:00,16,26,132,1172,98,14465,1,0
10439,9556,1,2021-07-15 01:44:35,16,13,121,1085,51,14469,1,0
10440,9557,1,2023-03-11 00:00:00,16,3,102,942,14,14470,1,0
10441,9560,1,2022-02-17 00:00:00,16,26,127,1128,99,14472,1,0
10442,9560,1,2022-02-21 00:00:00,16,13,158,1370,52,14474,1,0
10443,9560,1,2022-02-20 00:00:00,16,26,127,1126,99,14475,0,0
10444,9560,2,2022-02-08 00:00:00,16,26,127,1126,99,14476,1,0
10445,9560,1,2022-02-15 00:00:00,16,26,127,1131,99,14477,0,0
10446,9562,1,2021-12-25 00:00:00,16,11,98,910,40,14483,1,0
10447,9562,1,2021-12-24 00:00:00,16,11,98,916,40,14484,1,0
10448,9562,1,2021-12-30 00:00:00,16,11,98,908,40,14485,1,0
10449,9562,1,2021-12-27 00:00:00,16,11,98,917,40,14487,1,0
10450,9562,1,2021-12-20 00:00:00,16,11,98,910,40,14489,1,0
10451,9563,1,2021-11-04 00:00:00,16,22,92,855,85,14491,1,0
10452,9564,2,2024-04-27 00:00:00,16,26,127,1126,99,14492,1,0
10453,9564,2,2024-04-24 00:00:00,16,26,127,1131,99,14493,1,0
10454,9564,2,2024-04-24 00:00:00,16,26,127,1128,99,14494,1,0
10455,9564,1,2024-05-01 00:00:00,16,26,127,1127,99,14495,1,0
10456,9564,1,2024-04-24 00:00:00,16,26,127,1127,99,14496,1,0
10457,9564,1,2024-04-23 00:00:00,16,26,127,1130,100,14497,1,0
10458,9564,2,2024-04-24 00:00:00,16,26,127,1125,98,14498,1,0
10459,9565,1,2026-02-26 07:52:10,16,3,104,962,12,14499,1,0
10460,9566,1,2025-07-02 00:00:00,16,11,97,906,40,14500,1,0
10461,9567,1,2026-07-19 12:29:22,16,3,108,988,11,14501,1,0
10462,9570,1,2023-01-02 00:00:00,16,5,78,744,21,14504,1,0
10463,9571,1,2025-05-06 00:00:00,16,3,104,963,10,14505,1,0
10464,9571,1,2025-05-06 00:00:00,16,3,104,962,10,14506,1,0
10465,9571,1,2025-05-06 00:00:00,16,3,104,963,10,14507,1,0
10466,9571,2,2025-05-06 00:00:00,16,3,104,963,10,14508,1,0
10467,9574,1,2023-12-16 00:48:23,16,29,26,304,27,14509,1,0
10468,9575,1,2022-09-21 00:00:00,16,6,158,1370,25,14511,1,0
10469,9576,2,2021-07-18 00:00:00,16,3,108,991,11,14512,1,0
10470,9578,1,2025-03-21 00:00:00,16,22,87,812,83,14513,1,0
10471,9578,1,2025-03-22 00:00:00,16,22,87,819,83,14514,1,0
10472,9579,1,2025-10-13 00:00:00,16,26,132,1175,98,14515,1,0
10473,9580,1,2024-12-17 00:00:00,16,31,200,1693,117,14516,1,0
10474,9583,1,2024-02-18 00:00:00,16,11,101,931,41,14521,1,0
10475,9585,1,2021-07-04 00:00:00,16,13,118,1056,50,14524,1,0
10476,9585,2,2021-07-05 00:00:00,16,13,118,1056,50,14525,1,0
10477,9586,1,2024-02-22 00:00:00,16,13,123,1107,49,14527,1,0
10478,9586,1,2024-02-20 00:00:00,16,13,123,1108,49,14528,1,1
10479,9587,1,2022-06-21 00:00:00,16,7,1,9,10,14529,1,0
10480,9587,2,2022-06-21 00:00:00,16,3,109,995,11,14530,1,0
10481,9587,2,2022-06-21 00:00:00,16,3,109,993,10,14532,1,0
10482,9587,1,2022-06-21 00:00:00,16,3,109,992,10,14533,1,0
10483,9588,1,2025-02-25 00:00:00,16,3,106,974,10,14534,1,0
10484,9588,1,2025-02-24 00:00:00,16,3,106,977,10,14535,1,0
10485,9588,1,2025-02-23 00:00:00,16,3,106,979,10,14536,1,0
10486,9589,1,2023-10-22 00:00:00,16,5,73,685,23,14537,1,0
10487,9589,1,2023-10-22 00:00:00,16,5,73,691,121,14539,1,0
10488,9589,1,2023-10-22 00:00:00,16,5,73,692,121,14540,1,0
10489,9590,1,2025-06-15 00:00:00,16,12,138,1209,47,14541,1,0
10490,9591,1,2023-05-08 00:00:00,16,26,127,1131,101,14542,1,0
10491,9593,1,2021-06-03 00:00:00,16,22,88,823,84,14544,1,0
10492,9594,2,2024-05-30 00:00:00,16,15,149,1295,58,14545,1,1
10493,9595,1,2025-08-09 00:00:00,16,5,77,731,19,14546,1,0
10494,9596,2,2026-02-01 00:00:00,16,25,143,1250,94,14548,1,0
10495,9596,1,2026-01-31 00:00:00,16,15,177,1497,94,14549,1,0
10496,9597,1,2022-01-31 00:00:00,16,12,138,1216,48,14550,1,0
10497,9597,1,2022-01-31 00:00:00,16,12,138,1209,48,14551,1,0
10498,9597,1,2022-01-31 00:00:00,16,12,138,1215,48,14552,1,0
10499,9598,1,2023-06-14 00:00:00,16,5,73,687,20,14553,1,0
10500,9600,2,2024-07-11 00:00:00,16,22,91,851,84,14555,1,0
10501,9601,1,2024-08-13 00:00:00,16,26,132,1174,97,14556,1,0
10502,9601,1,2024-09-09 00:00:00,16,26,132,1175,97,14557,1,0
10503,9602,1,2023-08-05 00:00:00,16,17,110,1003,66,14558,1,0
10504,9602,1,2023-08-05 00:00:00,16,17,110,1002,66,14559,1,0
10505,9602,2,2023-08-05 00:00:00,16,17,110,1004,64,14560,1,0
10506,9602,1,2023-08-05 00:00:00,16,17,110,1001,66,14561,1,0
10507,9603,1,2024-09-21 00:00:00,16,1,174,1472,2,14562,1,0
10508,9604,1,2024-07-27 00:00:00,16,11,100,926,42,14564,1,0
10509,9606,1,2026-07-20 00:00:00,16,11,95,885,42,14567,1,0
10510,9607,1,2024-06-11 00:00:00,16,26,130,1162,98,14568,1,0
10511,9608,1,2023-07-10 00:00:00,16,20,192,1631,77,14569,1,1
10512,9609,1,2022-10-20 00:00:00,16,31,108,990,98,14570,1,0
10513,9610,2,2024-05-25 00:00:00,16,22,86,803,82,14571,1,0
10514,9611,2,2026-03-10 02:40:32,16,11,95,876,41,14572,1,0
10515,9611,1,2026-03-11 00:00:00,16,11,95,885,43,14573,1,0
10516,9611,2,2026-03-12 00:00:00,16,11,95,875,41,14574,1,0
10517,9613,1,2025-06-11 00:00:00,16,19,190,1608,75,14576,1,0
10518,9613,1,2025-06-03 00:00:00,16,19,190,1609,75,14577,1,0
10519,9614,1,2021-12-30 00:00:00,16,26,128,1139,97,14578,1,0
10520,9616,2,2024-09-11 18:37:15,16,13,123,1104,51,14581,1,0
10521,9616,1,2024-09-11 18:37:15,16,13,123,1108,51,14582,1,0
10522,9616,1,2024-09-11 18:37:15,16,13,123,1108,51,14583,1,0
10523,9616,2,2024-09-11 18:37:15,16,13,123,1106,51,14584,1,0
10524,9616,1,2024-09-11 18:37:15,16,13,123,1104,51,14585,1,0
10525,9616,2,2024-09-11 18:37:15,16,13,123,1108,51,14586,1,0
10526,9617,1,2023-11-08 00:00:00,16,11,101,929,40,14587,1,0
10527,9617,1,2023-11-07 00:00:00,16,11,101,933,40,14589,1,0
10528,9618,1,2023-06-03 15:57:13,16,22,91,854,86,14590,1,0
10529,9621,2,2023-09-04 00:00:00,16,11,99,921,40,14591,1,1
10530,9622,1,2025-10-13 00:00:00,16,11,101,932,40,14595,1,0
10531,9622,1,2025-10-17 00:00:00,16,11,101,930,40,14596,1,0
10532,9623,1,2025-12-07 00:00:00,16,22,86,805,86,14597,1,0
10533,9625,2,2023-04-23 00:00:00,16,6,158,1364,25,14599,1,0
10534,9625,1,2023-04-23 00:00:00,16,6,158,1369,25,14600,1,0
10535,9625,1,2023-04-23 00:00:00,16,3,100,927,25,14601,1,0
10536,9626,1,2022-08-02 00:00:00,16,3,106,977,12,14602,0,0
10537,9629,1,2024-11-30 00:00:00,16,21,153,1333,80,14604,1,0
10538,9631,1,2025-07-26 00:00:00,16,3,102,938,11,14606,1,0
10539,9632,2,2021-09-02 00:00:00,16,13,118,1058,52,14607,1,0
10540,9633,1,2025-05-24 00:00:00,16,3,108,988,11,14608,1,0
10541,9634,1,2024-08-18 00:00:00,16,5,79,754,20,14609,1,0
10542,9634,1,2024-08-20 00:00:00,16,5,79,755,20,14611,1,0
10543,9635,1,2024-09-15 00:00:00,16,5,85,795,19,14613,1,0
10544,9636,1,2024-12-06 00:00:00,16,4,190,1608,83,14614,1,0
10545,9638,1,2024-09-14 00:00:00,16,13,2,12,52,14615,1,0
10546,9639,1,2022-12-25 00:00:00,16,13,118,1061,50,14616,1,0
10547,9640,1,2021-02-15 00:00:00,16,13,123,1106,50,14617,1,0
10548,9643,1,2023-01-22 00:00:00,16,11,96,889,45,14620,1,0
10549,9645,1,2025-05-28 06:32:28,16,26,132,1173,99,14622,1,0
10550,9647,1,2023-11-07 00:00:00,16,26,131,1170,97,14625,1,0
10551,9648,1,2024-10-09 00:00:00,16,3,109,995,10,14626,1,0
10552,9648,1,2024-10-04 00:00:00,16,3,109,993,10,14627,1,0
10553,9649,1,2023-03-17 00:00:00,16,5,83,789,23,14629,1,0
10554,9650,1,2023-08-08 00:00:00,16,2,135,1196,5,14630,1,0
